 EMPRESA ; ID_EMPRESA ; TIPO_OPERADOR ; CANAL ; ANNO ; TRIMESTRE ; TIPO_SOLICITUD ; TEMATICA ; MECANISMO_RECEPCION ; CANTIDAD 
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 1 ; PETICIÓN ; OTRA ; E-MAIL ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 1 ; PETICIÓN ; OTRA ; WEB ;24
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 1 ; PETICIÓN ; OTRA ; WEB ;6
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 1 ; PETICIÓN ; OTRA ; WEB ;2
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 1 ; QUEJA O RECLAMO ; CONTENIDO ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 1 ; SOLICITUD ; CONTENIDO ; WEB ;2
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 1 ; SOLICITUD ; CONTENIDO ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 1 ; SOLICITUD ; OTRA ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 2 ; OTRA ; CONTENIDO ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 2 ; OTRA ; CONTENIDO ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 2 ; OTRA ; OTRA ; WEB ;2
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 2 ; OTRA ; OTRA ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 2 ; OTRA ; OTRA ; WEB ;3
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 2 ; PETICIÓN ; CONTENIDO ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 2 ; PETICIÓN ; CONTENIDO ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 2 ; PETICIÓN ; OTRA ; E-MAIL ;3
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 2 ; PETICIÓN ; OTRA ; WEB ;14
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 2 ; PETICIÓN ; OTRA ; WEB ;17
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 2 ; PETICIÓN ; OTRA ; WEB ;20
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 2 ; QUEJA O RECLAMO ; CONTENIDO ; WEB ;4
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 2 ; QUEJA O RECLAMO ; CONTENIDO ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 2 ; QUEJA O RECLAMO ; CONTENIDO ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 2 ; QUEJA O RECLAMO ; OTRA ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 2 ; SOLICITUD ; CONTENIDO ; WEB ;7
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 2 ; SOLICITUD ; CONTENIDO ; WEB ;2
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 2 ; SOLICITUD ; CONTENIDO ; WEB ;2
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 2 ; SOLICITUD ; OTRA ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 2 ; SOLICITUD ; OTRA ; WEB ;3
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 2 ; SOLICITUD ; OTRA ; WEB ;4
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 3 ; PETICIÓN ; CONTENIDO ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 3 ; PETICIÓN ; CONTENIDO ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 3 ; PETICIÓN ; OTRA ; WEB ;16
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 3 ; PETICIÓN ; OTRA ; WEB ;12
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 3 ; PETICIÓN ; OTRA ; WEB ;11
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 3 ; QUEJA O RECLAMO ; CONTENIDO ; WEB ;2
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 3 ; QUEJA O RECLAMO ; CONTENIDO ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 3 ; QUEJA O RECLAMO ; CONTENIDO ; WEB ;8
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 3 ; QUEJA O RECLAMO ; OTRA ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 3 ; SOLICITUD ; CONTENIDO ; WEB ;3
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 3 ; SOLICITUD ; CONTENIDO ; WEB ;2
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 3 ; SOLICITUD ; CONTENIDO ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 3 ; SOLICITUD ; OTRA ; WEB ;7
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 3 ; SOLICITUD ; OTRA ; WEB ;5
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 3 ; SOLICITUD ; OTRA ; WEB ;2
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 4 ; OTRA ; CONTENIDO ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 4 ; OTRA ; OTRA ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 4 ; PETICIÓN ; CONTENIDO ; WEB ;4
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 4 ; PETICIÓN ; CONTENIDO ; WEB ;14
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 4 ; PETICIÓN ; CONTENIDO ; WEB ;3
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 4 ; PETICIÓN ; OTRA ; WEB ;2
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 4 ; PETICIÓN ; OTRA ; WEB ;5
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 4 ; PETICIÓN ; OTRA ; WEB ;2
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 4 ; PETICIÓN ; POBLACIÓN CON DISCAPACIDAD AUDITIVA ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 4 ; QUEJA O RECLAMO ; CONTENIDO ; WEB ;2
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 4 ; QUEJA O RECLAMO ; CONTENIDO ; WEB ;3
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2020; 4 ; QUEJA O RECLAMO ; CONTENIDO ; WEB ;4
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 1 ; OTRA ; OTRA ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 1 ; PETICIÓN ; OTRA ; WEB ;8
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 1 ; PETICIÓN ; OTRA ; WEB ;10
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 1 ; PETICIÓN ; OTRA ; WEB ;3
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 1 ; QUEJA O RECLAMO ; OTRA ; WEB ;2
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 1 ; QUEJA O RECLAMO ; OTRA ; WEB ;2
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 1 ; SOLICITUD ; OTRA ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 1 ; SOLICITUD ; OTRA ; WEB ;2
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 1 ; SOLICITUD ; OTRA ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 2 ; OTRA ; FRANJAS DE AUDIENCIA Y AVISO PREVIO A LA RADIODIFUSIÓN DE LOS PROGRAMAS ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 2 ; OTRA ; OTRA ; WEB ;4
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 2 ; PETICIÓN ; FRANJAS DE AUDIENCIA Y AVISO PREVIO A LA RADIODIFUSIÓN DE LOS PROGRAMAS ; WEB ;2
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 2 ; PETICIÓN ; OTRA ; WEB ;3
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 2 ; PETICIÓN ; OTRA ; WEB ;2
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 2 ; PETICIÓN ; OTRA ; WEB ;2
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 2 ; QUEJA O RECLAMO ; CONSUMO DE ALCOHOL, CIGARRILLOS Y OTRAS SUSTANCIAS NOCIVAS ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 2 ; QUEJA O RECLAMO ; DISCRIMINACIÓN ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 2 ; QUEJA O RECLAMO ; FRANJAS DE AUDIENCIA Y AVISO PREVIO A LA RADIODIFUSIÓN DE LOS PROGRAMAS ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 2 ; QUEJA O RECLAMO ; FRANJAS DE AUDIENCIA Y AVISO PREVIO A LA RADIODIFUSIÓN DE LOS PROGRAMAS ; WEB ;2
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 2 ; QUEJA O RECLAMO ; OTRA ; WEB ;3
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 2 ; QUEJA O RECLAMO ; OTRA ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 2 ; SOLICITUD ; OTRA ; WEB ;2
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 2 ; SOLICITUD ; OTRA ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 2 ; SOLICITUD ; PLURALISMO INFORMATIVO ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; OTRA ; FRANJAS DE AUDIENCIA Y AVISO PREVIO A LA RADIODIFUSIÓN DE LOS PROGRAMAS ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; OTRA ; OTRA ; WEB ;2
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; OTRA ; OTRA ; WEB ;2
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; OTRA ; OTRA ; WEB ;2
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; OTRA ; OTRA ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; OTRA ; OTRA ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; PETICIÓN ; DISCRIMINACIÓN ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; PETICIÓN ; FRANJAS DE AUDIENCIA Y AVISO PREVIO A LA RADIODIFUSIÓN DE LOS PROGRAMAS ; WEB ;4
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; PETICIÓN ; OTRA ; WEB ;5
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; PETICIÓN ; OTRA ; WEB ;5
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; PETICIÓN ; OTRA ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; PETICIÓN ; OTRA ; WEB ;4
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; PETICIÓN ; OTRA ; WEB ;3
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; PETICIÓN ; OTRA ; WEB ;5
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; PETICIÓN ; PROTECCIÓN DE LA FAMILIA, NIÑOS, NIÑAS Y ADOLESCENTES ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; QUEJA O RECLAMO ; DISCRIMINACIÓN ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; QUEJA O RECLAMO ; FRANJAS DE AUDIENCIA Y AVISO PREVIO A LA RADIODIFUSIÓN DE LOS PROGRAMAS ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; QUEJA O RECLAMO ; FRANJAS DE AUDIENCIA Y AVISO PREVIO A LA RADIODIFUSIÓN DE LOS PROGRAMAS ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; QUEJA O RECLAMO ; OTRA ; ND ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; QUEJA O RECLAMO ; OTRA ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; QUEJA O RECLAMO ; OTRA ; WEB ;7
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; QUEJA O RECLAMO ; OTRA ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; QUEJA O RECLAMO ; OTRA ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; QUEJA O RECLAMO ; OTRA ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; QUEJA O RECLAMO ; PROTECCIÓN DE LA FAMILIA, NIÑOS, NIÑAS Y ADOLESCENTES ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; QUEJA O RECLAMO ; VIOLENCIA ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; QUEJA O RECLAMO ; VIOLENCIA ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; SUGERENCIA ; OTRA ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; SUGERENCIA ; OTRA ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; SUGERENCIA ; OTRA ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; SUGERENCIA ; OTRA ; WEB ;2
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; SUGERENCIA ; OTRA ; WEB ;3
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2021; 3 ; SUGERENCIA ; POBLACIÓN CON DISCAPACIDAD AUDITIVA ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2022; 1 ; OTRA ; OTRA ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2022; 1 ; PETICIÓN ; OTRA ; WEB ;5
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2022; 1 ; PETICIÓN ; OTRA ; WEB ;2
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2022; 1 ; PETICIÓN ; OTRA ; WEB ;3
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2022; 1 ; QUEJA O RECLAMO ; OTRA ; WEB ;3
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2022; 1 ; QUEJA O RECLAMO ; OTRA ; WEB ;3
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2022; 1 ; SUGERENCIA ; OTRA ; WEB ;3
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2022; 1 ; SUGERENCIA ; OTRA ; WEB ;2
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2022; 2 ; OTRA ; OTRA ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2022; 2 ; OTRA ; OTRA ; WEB ;1
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2022; 2 ; PETICIÓN ; OTRA ; WEB ;6
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2022; 2 ; PETICIÓN ; OTRA ; WEB ;10
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2022; 2 ; PETICIÓN ; OTRA ; WEB ;4
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2022; 2 ; QUEJA O RECLAMO ; OTRA ; WEB ;5
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2022; 2 ; QUEJA O RECLAMO ; OTRA ; WEB ;7
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2022; 2 ; SUGERENCIA ; OTRA ; WEB ;2
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2022; 3 ; OTRA ; Otra ; PÁGINA WEB ;9
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2022; 3 ; OTRA ; Otra ; PÁGINA WEB ;4
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2022; 3 ; OTRA ; Otra ; PÁGINA WEB ;3
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2022; 3 ; PETICIÓN ; Otra ; PÁGINA WEB ;9
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2022; 3 ; PETICIÓN ; Otra ; PÁGINA WEB ;15
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2022; 3 ; PETICIÓN ; Otra ; PÁGINA WEB ;9
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2022; 3 ; QUEJA O RECLAMO ; Otra ; PÁGINA WEB ;6
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2022; 3 ; QUEJA O RECLAMO ; Otra ; PÁGINA WEB ;4
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2022; 3 ; QUEJA O RECLAMO ; Otra ; PÁGINA WEB ;2
 RADIO TELEVISION NACIONAL DE COLOMBIA ;900002583; TV Pública - Nacional Abierta ; SEÑAL COLOMBIA ;2022; 4 ; OTRA ; Otra ; PÁGINA WEB ;8
